AccelX,AccelY,AccelZ,OldAX,OldAY,OldAZ,Old2AX,Old2AY,Old2AZ,AvgAX,AvgAY,AvgAZ,DX,DY,Dz
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0,0,0,-0.00417407,-0.068963,-0.205219
1.38289,20.874,61.4351,1.25222,20.6889,61.5658,1.25222,20.6889,61.5658,0.0435555,0.0617046,-0.0435562,-0.0039563,-0.0686544,-0.205437
1.29578,20.5909,0.544444,1.38289,20.874,61.4351,1.38289,20.874,61.4351,0.101629,0.0907421,-20.4276,-0.00344815,-0.0682007,-0.307575
0.381111,21.3749,0.413778,1.29578,20.5909,0.544444,1.29578,20.5909,0.544444,-0.261333,0.163334,-61.0649,-0.00475482,-0.0673841,-0.612899
0.174222,19.012,0.914667,0.381111,21.3749,0.413778,0.381111,21.3749,0.413778,-0.940074,-0.101629,-60.985,-0.00945519,-0.0678922,-0.917824
0.958222,14.8524,1.41556,0.174222,19.012,0.914667,0.174222,19.012,0.914667,-0.816667,-3.06341,-60.4841,-0.0135385,-0.0832092,-1.22025
2.45,11.2156,2.72222,0.958222,14.8524,1.41556,0.958222,14.8524,1.41556,0.203259,-7.04874,-59.7147,-0.0125222,-0.118453,-1.51882
1.54622,8.06867,1.79667,2.45,11.2156,2.72222,2.45,11.2156,2.72222,0.896518,-10.5223,-59.1521,-0.00803963,-0.171064,-1.81458
0.925556,6.47889,0.620667,1.54622,8.06867,1.79667,1.54622,8.06867,1.79667,0.0871111,-13.1501,-60.1611,-0.00760408,-0.236815,-2.11538
1.84022,4.93267,61.3698,0.925556,6.47889,0.620667,0.925556,6.47889,0.620667,-0.0217779,-14.7254,-40.6954,-0.00771297,-0.310442,-2.31886
2.45,4.116,60.6293,1.84022,4.93267,61.3698,1.84022,4.93267,61.3698,0.791259,-16.0284,-0.44281,-0.00375667,-0.390584,-2.32108
2.11244,3.97444,60.4987,2.45,4.116,60.6293,2.45,4.116,60.6293,1.08526,-16.6201,-0.980003,0.00166963,-0.473685,-2.32598
2.83111,3.234,0.0108889,2.11244,3.97444,60.4987,2.11244,3.97444,60.4987,1.09978,-16.9613,-21.2297,0.00716852,-0.558491,-2.43212
2.646,3.14689,0.228667,2.83111,3.234,0.0108889,2.83111,3.234,0.0108889,1.51719,-17.4839,-61.4823,0.0147544,-0.645911,-2.73954
2.59156,2.86378,0.392,2.646,3.14689,0.228667,2.646,3.14689,0.228667,1.37563,-17.6364,-61.2827,0.0216326,-0.734093,-3.04595
2.58067,2.87467,0.402889,2.59156,2.86378,0.392,2.59156,2.86378,0.392,1.3357,-17.8215,-61.1701,0.0283111,-0.8232,-3.3518
2.61333,2.92911,0.424667,2.58067,2.87467,0.402889,2.58067,2.87467,0.402889,1.33933,-17.7961,-61.1556,0.0350078,-0.91218,-3.65758
2.63511,2.95089,0.435556,2.61333,2.92911,0.424667,2.61333,2.92911,0.424667,1.36837,-17.7525,-61.1375,0.0418496,-1.00094,-3.96326
2.62422,2.98356,0.479111,2.63511,2.95089,0.435556,2.63511,2.95089,0.435556,1.37926,-17.7271,-61.1157,0.0487459,-1.08958,-4.26884
2.63511,2.98356,0.511778,2.62422,2.98356,0.479111,2.62422,2.98356,0.479111,1.37563,-17.7053,-61.0758,0.0556241,-1.17811,-4.57422
2.62422,2.98356,0.511778,2.63511,2.98356,0.511778,2.63511,2.98356,0.511778,1.37926,-17.7053,-61.054,0.0625204,-1.26663,-4.87949
2.62422,2.99444,0.511778,2.62422,2.98356,0.511778,2.62422,2.98356,0.511778,1.372,-17.7017,-61.054,0.0693804,-1.35514,-5.18476
2.62422,2.99444,0.533556,2.62422,2.99444,0.511778,2.62422,2.99444,0.511778,1.372,-17.6944,-61.0467,0.0762404,-1.44361,-5.49
2.62422,2.99444,0.555333,2.62422,2.99444,0.533556,2.62422,2.99444,0.533556,1.372,-17.6944,-61.025,0.0831004,-1.53208,-5.79512
2.63511,3.00533,0.566222,2.62422,2.99444,0.555333,2.62422,2.99444,0.555333,1.37563,-17.6908,-61.0068,0.0899785,-1.62054,-6.10015
2.63511,3.02711,0.566222,2.63511,3.00533,0.566222,2.63511,3.00533,0.566222,1.38289,-17.6763,-60.9996,0.0968929,-1.70892,-6.40515
2.63511,3.01622,0.598889,2.63511,3.02711,0.566222,2.63511,3.02711,0.566222,1.38289,-17.6654,-60.9887,0.103807,-1.79725,-6.7101
2.63511,3.01622,0.598889,2.63511,3.01622,0.598889,2.63511,3.01622,0.598889,1.38289,-17.6727,-60.9669,0.110722,-1.88561,-7.01493
2.646,3.01622,0.620667,2.63511,3.01622,0.598889,2.63511,3.01622,0.598889,1.38652,-17.6727,-60.9596,0.117654,-1.97397,-7.31973
2.63511,3.02711,0.631556,2.646,3.01622,0.620667,2.646,3.01622,0.620667,1.39015,-17.669,-60.9415,0.124605,-2.06232,-7.62444
2.646,3.02711,0.642444,2.63511,3.02711,0.631556,2.63511,3.02711,0.631556,1.38652,-17.6618,-60.9306,0.131538,-2.15063,-7.92909
2.63511,3.02711,0.642444,2.646,3.02711,0.642444,2.646,3.02711,0.642444,1.39015,-17.6618,-60.9233,0.138489,-2.23894,-8.23371
2.646,3.01622,0.675111,2.63511,3.02711,0.642444,2.63511,3.02711,0.642444,1.38652,-17.6654,-60.9124,0.145421,-2.32726,-8.53827
2.65689,3.02711,0.686,2.646,3.01622,0.675111,2.646,3.01622,0.675111,1.39741,-17.669,-60.887,0.152408,-2.41561,-8.8427
2.646,3.04889,0.696889,2.65689,3.02711,0.686,2.65689,3.02711,0.686,1.40104,-17.6545,-60.8761,0.159413,-2.50388,-9.14708
2.65689,3.02711,0.718667,2.646,3.04889,0.696889,2.646,3.04889,0.696889,1.39741,-17.6473,-60.8616,0.1664,-2.59212,-9.45139
2.65689,3.038,0.718667,2.65689,3.02711,0.718667,2.65689,3.02711,0.718667,1.40467,-17.6581,-60.8471,0.173424,-2.68041,-9.75563
2.65689,3.04889,0.718667,2.65689,3.038,0.718667,2.65689,3.038,0.718667,1.40467,-17.6473,-60.8471,0.180447,-2.76865,-10.0599
2.65689,3.04889,0.740444,2.65689,3.04889,0.718667,2.65689,3.04889,0.718667,1.40467,-17.64,-60.8399,0.18747,-2.85685,-10.3641
2.65689,3.05978,0.740444,2.65689,3.04889,0.740444,2.65689,3.04889,0.740444,1.40467,-17.6364,-60.8253,0.194494,-2.94503,-10.6682
2.66778,3.04889,0.751333,2.65689,3.05978,0.740444,2.65689,3.05978,0.740444,1.4083,-17.6327,-60.8217,0.201535,-3.03319,-10.9723
2.67867,3.05978,0.773111,2.66778,3.04889,0.751333,2.66778,3.04889,0.751333,1.41919,-17.6364,-60.8072,0.208631,-3.12137,-11.2763
2.67867,3.04889,0.794889,2.67867,3.05978,0.773111,2.67867,3.05978,0.773111,1.42644,-17.6327,-60.7854,0.215763,-3.20954,-11.5803
2.67867,3.04889,0.794889,2.67867,3.04889,0.794889,2.67867,3.04889,0.794889,1.42644,-17.64,-60.7709,0.222896,-3.29774,-11.8841
2.67867,3.05978,0.805778,2.67867,3.04889,0.794889,2.67867,3.04889,0.794889,1.42644,-17.6364,-60.7673,0.230028,-3.38592,-12.188
2.68956,3.05978,0.805778,2.67867,3.05978,0.805778,2.67867,3.05978,0.805778,1.43007,-17.6291,-60.76,0.237178,-3.47406,-12.4918
2.67867,3.04889,0.805778,2.68956,3.05978,0.805778,2.68956,3.05978,0.805778,1.4337,-17.6327,-60.76,0.244347,-3.56223,-12.7956
2.65689,3.04889,0.827556,2.67867,3.04889,0.805778,2.67867,3.04889,0.805778,1.41919,-17.64,-60.7527,0.251443,-3.65043,-13.0993
2.45,3.05978,0.838444,2.65689,3.04889,0.827556,2.65689,3.04889,0.827556,1.3357,-17.6364,-60.7346,0.258121,-3.73861,-13.403
2.36289,3.01622,0.882,2.45,3.05978,0.838444,2.45,3.05978,0.838444,1.16874,-17.6436,-60.7128,0.263965,-3.82683,-13.7066
2.03622,2.90733,0.936444,2.36289,3.01622,0.882,2.36289,3.01622,0.882,1.00178,-17.709,-60.6656,0.268974,-3.91537,-14.0099
1.74222,2.79844,1.00178,2.03622,2.90733,0.936444,2.03622,2.90733,0.936444,0.686,-17.8179,-60.6076,0.272404,-4.00446,-14.3129
1.61156,2.66778,1.078,1.74222,2.79844,1.00178,1.74222,2.79844,1.00178,0.446444,-17.934,-60.5386,0.274636,-4.09413,-14.6156
1.30667,2.51533,1.13244,1.61156,2.66778,1.078,1.61156,2.66778,1.078,0.257704,-18.0719,-60.4696,0.275924,-4.18449,-14.918
1.20867,2.43911,1.18689,1.30667,2.51533,1.13244,1.30667,2.51533,1.13244,0.0217777,-18.199,-60.4152,0.276033,-4.27549,-15.22
1.20867,2.41733,1.20867,1.20867,2.43911,1.18689,1.20867,2.43911,1.18689,-0.0435556,-18.257,-60.3716,0.275816,-4.36677,-15.5219
1.23044,2.37378,1.23044,1.20867,2.41733,1.20867,1.20867,2.41733,1.20867,-0.0362962,-18.2861,-60.3498,0.275634,-4.4582,-15.8236
1.16511,2.33022,1.274,1.23044,2.37378,1.23044,1.23044,2.37378,1.23044,-0.0435556,-18.3296,-60.3208,0.275416,-4.54985,-16.1252
1.15422,2.254,1.32844,1.16511,2.33022,1.274,1.16511,2.33022,1.274,-0.0907408,-18.3841,-60.2736,0.274963,-4.64177,-16.4266
1.19778,2.23222,1.372,1.15422,2.254,1.32844,1.15422,2.254,1.32844,-0.0834816,-18.4421,-60.2228,0.274545,-4.73398,-16.7277
1.26311,2.22133,1.38289,1.19778,2.23222,1.372,1.19778,2.23222,1.372,-0.0326668,-18.4603,-60.1901,0.274382,-4.82628,-17.0287
1.28489,2.23222,1.40467,1.26311,2.22133,1.38289,1.26311,2.22133,1.38289,0.0181481,-18.4639,-60.1756,0.274473,-4.9186,-17.3296
1.29578,2.23222,1.41556,1.28489,2.23222,1.40467,1.28489,2.23222,1.40467,0.0362962,-18.4567,-60.1575,0.274654,-5.01088,-17.6303
1.24133,2.23222,1.41556,1.29578,2.23222,1.41556,1.29578,2.23222,1.41556,0.0254074,-18.4567,-60.1502,0.274781,-5.10317,-17.9311
1.24133,2.23222,1.42644,1.24133,2.23222,1.41556,1.24133,2.23222,1.41556,-0.0108889,-18.4567,-60.1466,0.274727,-5.19545,-18.2318
1.25222,2.23222,1.42644,1.24133,2.23222,1.42644,1.24133,2.23222,1.42644,-0.00725925,-18.4567,-60.1393,0.27469,-5.28773,-18.5325
1.26311,2.23222,1.42644,1.25222,2.23222,1.42644,1.25222,2.23222,1.42644,0.00362957,-18.4567,-60.1393,0.274708,-5.38002,-18.8332
1.26311,2.24311,1.42644,1.26311,2.23222,1.42644,1.26311,2.23222,1.42644,0.0108888,-18.453,-60.1393,0.274763,-5.47228,-19.1339
1.274,2.23222,1.45911,1.26311,2.24311,1.42644,1.26311,2.24311,1.42644,0.0145184,-18.4494,-60.1284,0.274836,-5.56453,-19.4346
1.29578,2.254,1.48089,1.274,2.23222,1.45911,1.274,2.23222,1.45911,0.0290369,-18.4494,-60.0994,0.274981,-5.65678,-19.7351
1.28489,2.24311,1.48089,1.29578,2.254,1.48089,1.29578,2.254,1.48089,0.0399259,-18.4385,-60.0849,0.27518,-5.74897,-20.0355
1.29578,2.23222,1.48089,1.28489,2.24311,1.48089,1.28489,2.24311,1.48089,0.0362962,-18.4494,-60.0849,0.275362,-5.84122,-20.3359
1.29578,2.24311,1.48089,1.29578,2.23222,1.48089,1.29578,2.23222,1.48089,0.0435555,-18.453,-60.0849,0.27558,-5.93348,-20.6363
1.29578,2.24311,1.48089,1.29578,2.24311,1.48089,1.29578,2.24311,1.48089,0.0435555,-18.4458,-60.0849,0.275797,-6.02571,-20.9368
1.29578,2.254,1.49178,1.29578,2.24311,1.48089,1.29578,2.24311,1.48089,0.0435555,-18.4421,-60.0813,0.276015,-6.11792,-21.2372
1.29578,2.24311,1.49178,1.29578,2.254,1.49178,1.29578,2.254,1.49178,0.0435555,-18.4385,-60.074,0.276233,-6.21011,-21.5375
1.29578,2.22133,1.49178,1.29578,2.24311,1.49178,1.29578,2.24311,1.49178,0.0435555,-18.453,-60.074,0.276451,-6.30238,-21.8379
1.29578,2.22133,1.51356,1.29578,2.22133,1.49178,1.29578,2.22133,1.49178,0.0435555,-18.4676,-60.0667,0.276668,-6.39472,-22.1382
1.30667,2.23222,1.52444,1.29578,2.22133,1.51356,1.29578,2.22133,1.51356,0.0471852,-18.4639,-60.0486,0.276904,-6.48704,-22.4385
1.29578,2.23222,1.52444,1.30667,2.23222,1.52444,1.30667,2.23222,1.52444,0.0508149,-18.4567,-60.0413,0.277158,-6.57932,-22.7387
1.29578,2.22133,1.52444,1.29578,2.23222,1.52444,1.29578,2.23222,1.52444,0.0435555,-18.4603,-60.0413,0.277376,-6.67162,-23.0389
1.29578,2.22133,1.53533,1.29578,2.22133,1.52444,1.29578,2.22133,1.52444,0.0435555,-18.4676,-60.0377,0.277594,-6.76396,-23.3391
1.29578,2.22133,1.53533,1.29578,2.22133,1.53533,1.29578,2.22133,1.53533,0.0435555,-18.4676,-60.0304,0.277812,-6.8563,-23.6392
1.28489,2.22133,1.53533,1.29578,2.22133,1.53533,1.29578,2.22133,1.53533,0.0399259,-18.4676,-60.0304,0.278011,-6.94863,-23.9394
1.28489,2.21044,1.54622,1.28489,2.22133,1.53533,1.28489,2.22133,1.53533,0.0326667,-18.4712,-60.0268,0.278175,-7.04099,-24.2395
1.274,2.21044,1.55711,1.28489,2.21044,1.54622,1.28489,2.21044,1.54622,0.029037,-18.4784,-60.0159,0.27832,-7.13338,-24.5396
1.274,2.18867,1.568,1.274,2.21044,1.55711,1.274,2.21044,1.55711,0.0217776,-18.4857,-60.005,0.278429,-7.22581,-24.8396
1.25222,2.19956,1.57889,1.274,2.18867,1.568,1.274,2.18867,1.568,0.0145184,-18.4966,-59.9941,0.278501,-7.31829,-25.1396
1.26311,2.17778,1.57889,1.25222,2.19956,1.57889,1.25222,2.19956,1.57889,0.00362957,-18.4966,-59.9869,0.27852,-7.41078,-25.4395
1.25222,2.17778,1.60067,1.26311,2.17778,1.57889,1.26311,2.17778,1.57889,0.00725925,-18.5111,-59.9796,0.278556,-7.50333,-25.7394
1.26311,2.16689,1.60067,1.25222,2.17778,1.60067,1.25222,2.17778,1.60067,0.00362957,-18.5147,-59.9651,0.278574,-7.59591,-26.0393
1.26311,2.18867,1.60067,1.26311,2.16689,1.60067,1.26311,2.16689,1.60067,0.0108888,-18.5147,-59.9651,0.278628,-7.68848,-26.3391
1.26311,2.18867,1.61156,1.26311,2.18867,1.60067,1.26311,2.18867,1.60067,0.0108888,-18.5002,-59.9615,0.278683,-7.78098,-26.6389
1.26311,2.16689,1.62244,1.26311,2.18867,1.61156,1.26311,2.18867,1.61156,0.0108888,-18.5075,-59.9506,0.278737,-7.87352,-26.9386
1.26311,2.17778,1.61156,1.26311,2.16689,1.62244,1.26311,2.16689,1.62244,0.0108888,-18.5184,-59.947,0.278792,-7.96611,-27.2384
1.26311,2.18867,1.62244,1.26311,2.17778,1.61156,1.26311,2.17778,1.61156,0.0108888,-18.5075,-59.9506,0.278846,-8.05865,-27.5381
1.26311,2.17778,1.63333,1.26311,2.18867,1.62244,1.26311,2.18867,1.62244,0.0108888,-18.5039,-59.9397,0.278901,-8.15117,-27.8378
1.26311,2.17778,1.63333,1.26311,2.17778,1.63333,1.26311,2.17778,1.63333,0.0108888,-18.5111,-59.9324,0.278955,-8.24372,-28.1375
1.25222,2.17778,1.64422,1.26311,2.17778,1.63333,1.26311,2.17778,1.63333,0.00725925,-18.5111,-59.9288,0.278991,-8.33628,-28.4371
1.25222,2.17778,1.64422,1.25222,2.17778,1.64422,1.25222,2.17778,1.64422,0,-18.5111,-59.9216,0.278991,-8.42883,-28.7367
1.25222,2.18867,1.64422,1.25222,2.17778,1.64422,1.25222,2.17778,1.64422,0,-18.5075,-59.9216,0.278991,-8.52137,-29.0363
1.25222,2.17778,1.65511,1.25222,2.18867,1.64422,1.25222,2.18867,1.64422,0,-18.5039,-59.9179,0.278991,-8.61389,-29.3359
1.25222,2.17778,1.65511,1.25222,2.17778,1.65511,1.25222,2.17778,1.65511,0,-18.5111,-59.9107,0.278991,-8.70645,-29.6355
1.26311,2.18867,1.666,1.25222,2.17778,1.65511,1.25222,2.17778,1.65511,0.00362957,-18.5075,-59.907,0.27901,-8.79898,-29.935
1.26311,2.18867,1.666,1.26311,2.18867,1.666,1.26311,2.18867,1.666,0.0108888,-18.5002,-59.8998,0.279064,-8.89149,-30.2345
1.274,2.18867,1.666,1.26311,2.18867,1.666,1.26311,2.18867,1.666,0.0145184,-18.5002,-59.8998,0.279137,-8.98399,-30.534
1.274,2.18867,1.666,1.274,2.18867,1.666,1.274,2.18867,1.666,0.0217776,-18.5002,-59.8998,0.279245,-9.07649,-30.8335
1.26311,2.17778,1.67689,1.274,2.18867,1.666,1.274,2.18867,1.666,0.0181481,-18.5039,-59.8961,0.279336,-9.16901,-31.133
1.274,2.18867,1.67689,1.26311,2.17778,1.67689,1.26311,2.17778,1.67689,0.0145184,-18.5075,-59.8889,0.279409,-9.26154,-31.4324
1.274,2.19956,1.67689,1.274,2.18867,1.67689,1.274,2.18867,1.67689,0.0217776,-18.4966,-59.8889,0.279518,-9.35403,-31.7319
1.274,2.18867,1.68778,1.274,2.19956,1.67689,1.274,2.19956,1.67689,0.0217776,-18.493,-59.8853,0.279627,-9.44649,-32.0313
1.274,2.19956,1.69867,1.274,2.18867,1.68778,1.274,2.18867,1.68778,0.0217776,-18.4966,-59.8744,0.279736,-9.53897,-32.3307
1.28489,2.19956,1.69867,1.274,2.19956,1.69867,1.274,2.19956,1.69867,0.0254073,-18.4893,-59.8671,0.279863,-9.63142,-32.63
1.28489,2.19956,1.69867,1.28489,2.19956,1.69867,1.28489,2.19956,1.69867,0.0326667,-18.4893,-59.8671,0.280026,-9.72387,-32.9294
