0, 37.52998934185834
17, 53.1222074101714
33, 102.94546359172719
50, 117.46281662854975
67, 9.100550118378408
83, -44.5032521490746
99, -80.77100463825901
116, 80.8768929162533
133, 76.20248663365857
150, 32.13920247410584
167, 99.73878466440338
183, 98.63446060662918
200, -69.03893067970994
216, 45.898299962702225
232, 65.94844192986724
249, -33.091813905863205
266, -12.107229195184743
283, 83.86437581249041
300, -12.66465071014894
317, -52.05617941142197
333, 105.68075699864934
350, -55.654107638553974
366, -62.07500808262492
382, 81.22204587044129
399, 96.60471842279694
416, 69.10709104134949
432, 16.696740296135285
449, 9.60788672476978
465, -59.32065897224938
482, -45.49382534518685
499, 16.289586879401703
516, -5.418768603114785
533, -67.18536908054858
549, 6.475674316511396
565, -20.348460888690482
581, 88.81238803342896
598, -56.947945677699394
615, -27.565639488496274
632, -46.90114554756466
648, -57.200766642742565
665, -60.33768168840815
682, -58.1863061038155
699, -49.66597262414492
716, -36.00541247455586
733, 48.75871916689351
750, -7.175656095985669
766, -71.06381833742728
783, -70.50830975368662
799, 21.358256842666034
815, 70.07858455662871
832, 93.2590816853252
848, -3.020629242996396
865, 51.61602554382251
881, -7.960875853508259
898, 40.99175948753171
914, -10.893736624796759
930, -13.950424524617425
946, 36.95494457498134
962, 70.95498874025974
979, 15.39632242901572
996, -49.86013803927975
1012, 75.97092361559257
1029, 15.120393312283346
1045, 110.23113815187108
1061, -30.90753716198733
1078, 79.16890956399493
1094, 79.85543598296172
1110, -9.638788982986604
1126, 23.580974646289945
1143, 54.800213285082464
1160, 63.1894626559981
1176, -27.697014780319414
1193, -41.53142404932066
1210, 27.67654575487356
1226, 55.206906556393776
1242, 0.0
1259, 26.60823179255342
1275, -49.6284057183057
1292, 52.91941117173543
1309, -28.19968080739029
1326, -58.99189374131301
1342, -65.05299784332425
1359, 95.88734897197243
1376, -0.8556341539736714
1392, 30.75540903838914
1408, 83.30807382160116
1424, 102.17580079508024
1441, -51.78430109777702
1458, 33.16403486556334
1474, 60.90712466937954
1490, 75.28417360242945
1507, -48.888923864030986
1524, -53.20720107930965
1541, 26.108715339280174
1557, 30.14926432299358
1574, -39.04878332578242
1591, -14.395337616739447
1607, 96.29700957827113
1624, -49.19470935078386
1641, 99.08664510665697
1658, 41.55340402446352
1674, 70.32805802251532
1691, 25.21618697915853
1708, 29.666851952368155
1724, 27.856780636038344
1741, 21.46607015543276
1757, 3.0349367183216405
1773, -27.330114755567926
1789, 26.919572317489468
1805, -53.275718848635115
1821, 88.6874531217604
1837, 41.21445037878953
1853, 82.26096492573762
1870, 36.58387915798226
1887, 84.89752866655382
1903, -26.718858259890794
1919, -7.628727338924879
1936, 69.83956050015374
1953, -14.801571299631183
1969, 6.80940400989367
1986, 57.730562120800016
2003, -30.526164719762164
2019, 20.709590062091774
2035, 77.0316437130972
2051, 26.135181247858327
2067, -32.74692642415408
2084, 48.50072835451124
2100, 76.7856053550525
2118, 58.47498543905301
2134, -25.455754397051045
2150, 55.44473319565202
2167, 28.07795125216012
2184, 58.26350519897702
2200, -25.605000012429894
2216, -16.376784719443712
2233, 13.773654566028808
2250, 41.473653233361816
2267, 3.867562358537551
2284, -16.14236841476854
2301, 36.962420178662725
2317, -37.66559851751381
2334, 39.60596838764984
2350, 15.291623497451058
2366, 2.5347405715318168
2382, 49.43342410124092
2398, 27.27165632919817
2414, 19.032810900138927
2430, -40.29595621833717
2447, -7.4857416577311096
2464, 51.91922576412937
2481, 29.89850636430792
2497, 20.990718097708765
2513, -28.54669030990364
2529, 32.09977584932181
2545, 1.189467421714161
2561, 65.15856599910023
2577, 40.6261228309955
2594, 3.9764925807247478
2610, 2.2760340315359073
2626, 42.413228608417796
2642, -14.982160651715342
2659, 34.92857855391119
2676, -11.060769342670323
2692, 57.60672841590916
2709, -10.718418930102743
2725, -31.894473717283564
2741, 49.97585266775542
2757, 52.77031608168553
2774, 58.59272880476926
2791, 34.626669288175385
2807, -2.4647341035133294
2824, 2.4832513739966107
2841, -22.75588463104627
2857, -14.985800093935472
2874, 20.296887903743542
2891, 3.4949436677660923
2907, 59.504913597571125
2924, -34.86525859692874
2940, 47.708419698924466
2957, 31.71868979191568
2973, 49.05566879382049
2990, -1.796716838675927
3006, 41.078068097738345
3022, -25.99823775595268
3038, -26.109282133790963
3055, 5.474737109434653
3072, -4.988475278492206
3089, 0.0
3105, 49.55034360708803
3122, -12.526093375939112
3138, 37.09859215470061
3154, 24.024514619415115
3170, -2.1907249912981115
3186, 22.95663731506839
3202, 36.40465403004737
3218, -21.019431344099736
3234, 36.23992076927749
3251, -3.7342230401340775
3268, 4.9682197318772285
3284, -18.441705102924907
3300, 7.028752014687683
3317, 25.491701179143774
3334, 34.88832137146868
3350, 16.287238410114284
3367, -25.382626259606546
3384, 14.0298196026037
3400, 14.156511969555378
3417, -11.218660937769926
3433, 37.33814751651659
3450, 36.96455353577639
3466, 8.281860125723982
3483, -9.003096742879627
3499, 6.087468866531671
3516, 16.516018972180166
3533, 32.170072894774364
3550, 34.202710579806954
3567, 7.988576616974088
3583, -3.0966468048937683
3599, -22.783565029469955
3615, 13.739833959904713
3632, -25.06654654327818
3649, 37.827863752569534
3666, 15.17000494385924
3682, -18.220993293135074
3698, 4.530947037727433
3715, -15.75320054973848
3732, -6.3837229661850206
3749, -11.428901508132206
3766, 37.20930413800155
3783, 28.96228651133802
3800, 37.330247993839706
3817, -11.692772552302237
3834, 23.092393897229226
3850, 37.35620086028043
3866, -22.23256817463188
3882, -12.593352275561635
3899, 32.27714064968089
