0, 5.361427048836905
17, 1.9945662977962804
34, 2.176448075073238
50, 2.170711462912372
66, 2.1643400644026296
82, 2.157524060301698
99, 2.1494736679345143
116, 2.1412144313255217
133, 2.1328265418690275
150, 2.124374404557954
166, 2.116894485884232
182, 2.1093842111485896
199, 2.100886487188404
216, 2.0924380670061202
232, 2.085006292886286
249, 2.0765795109287453
266, 2.0682128300778673
283, 2.059877964583287
299, 2.0525525436415912
315, 2.0452236886650694
331, 2.037920670633025
347, 2.0306435153730193
364, 2.0224289311660457
381, 2.014276014458463
397, 2.007111428529281
414, 1.9989918242671345
431, 1.9909332662466326
448, 1.9829071736745323
465, 1.9749134283239762
482, 1.9669519032954215
499, 1.959022470778952
516, 1.951125002634606
532, 1.9441849595671008
549, 1.9363198610911705
566, 1.92851391919973
583, 1.9207394388774
600, 1.9129962999285832
617, 1.9052843760621372
634, 1.8976035414740804
650, 1.8908538699670043
667, 1.8832045186700086
684, 1.8756127016262272
701, 1.8680514833558528
718, 1.8605207468673193
735, 1.8530203692785299
752, 1.845550228203626
769, 1.8381102017497393
786, 1.8307001685151587
803, 1.823320007587445
819, 1.8168345584913344
835, 1.8103465317892928
852, 1.8030228744738048
869, 1.795754296002813
885, 1.789366896626745
901, 1.7829769586155944
918, 1.7757640234028187
934, 1.7694477343220985
951, 1.7622895252247985
967, 1.7560211641496892
984, 1.7489172715461083
1000, 1.7430869050248055
1016, 1.7364717179784461
1033, 1.7294470046506605
1050, 1.7224750346993283
1067, 1.7155311652596743
1083, 1.709429115153731
1100, 1.702513708270755
1116, 1.696457966290781
1133, 1.6895950335169292
1150, 1.6827837199961888
1166, 1.6767981507525915
1182, 1.67081020257899
1198, 1.6648436430352997
1216, 1.6572723711924184
1232, 1.651400978011211
1249, 1.64472031569934
1267, 1.6372637762699291
1283, 1.6314632637854858
1300, 1.6248632585278107
1317, 1.6183129000924847
1334, 1.6117889428423746
1350, 1.6060558981221191
1367, 1.5995586822306507
1383, 1.5938691452745868
1399, 1.5881773416218024
1416, 1.5817524575445396
1432, 1.576126256290133
1448, 1.5704978135729895
1465, 1.5641444510539764
1481, 1.5585808804518784
1498, 1.5522757222825077
1514, 1.5467543680577225
1531, 1.540497053431263
1548, 1.5342868029271217
1565, 1.5281015828061348
1582, 1.521941297364744
1598, 1.516527835783348
1614, 1.5111122226516056
1631, 1.5049991012741393
1648, 1.4989319546941648
1665, 1.4928892617188516
1682, 1.4868709288488018
1699, 1.480876857879124
1715, 1.475609460252954
1731, 1.4703399691287522
1748, 1.4643917896602228
1765, 1.458488344514737
1782, 1.45260869317608
1798, 1.447441843858746
1814, 1.442272941005748
1830, 1.4371225011966786
1847, 1.4313087011665038
1863, 1.426217619580672
1880, 1.4204479301226585
1897, 1.414721637135273
1914, 1.4090184239427286
1931, 1.4033382022995284
1948, 1.39768087951795
1965, 1.3920463632850741
1981, 1.3870949308479528
1997, 1.382141530491412
2013, 1.377514374220343
2030, 1.3716330956561313
2047, 1.3661036648273992
2064, 1.3605964468250165
2080, 1.3557568800129323
2097, 1.3502722358258366
2113, 1.3454693962227513
